date,prcp
12/19/2013,0.35
12/20/2013,0.01
12/21/2013,0
12/22/2013,0.01
12/23/2013,0.08
12/24/2013,0.04
12/25/2013,0
12/26/2013,0
12/27/2013,0
12/28/2013,0.06
12/29/2013,0.16
12/30/2013,0.01
12/31/2013,0.17
1/1/2014,0.01
1/2/2014,0.15
1/3/2014,0.92
1/4/2014,0
1/5/2014,0
1/6/2014,0.23
1/7/2014,0
1/8/2014,0
1/9/2014,0.12
1/10/2014,0.01
1/11/2014,0
1/12/2014,0
1/13/2014,0
1/14/2014,0.44
1/15/2014,0.28
1/16/2014,0.3
1/17/2014,0.15
1/18/2014,0.13
1/19/2014,0
1/20/2014,0.17
1/21/2014,0
1/22/2014,0.31
1/24/2014,
1/25/2014,0
1/27/2014,
1/28/2014,0.44
1/29/2014,0.21
1/30/2014,0.08
1/31/2014,0
2/1/2014,0.95
2/2/2014,0.57
2/3/2014,0.02
2/4/2014,1.48
2/5/2014,0.55
2/6/2014,0.15
2/7/2014,0.17
2/8/2014,1.81
2/9/2014,0.44
2/10/2014,0.03
2/11/2014,0
2/12/2014,0.05
2/13/2014,0
2/14/2014,0
2/15/2014,0.4
2/16/2014,0.03
2/17/2014,0.33
2/18/2014,0.14
2/19/2014,0
2/20/2014,0
2/21/2014,0.34
2/22/2014,0
2/23/2014,0
2/24/2014,0
2/25/2014,0.05
2/26/2014,0.14
2/27/2014,0.13
2/28/2014,0.21
3/1/2014,0.24
3/3/2014,
3/4/2014,0.03
3/5/2014,0
3/6/2014,0
3/7/2014,0.33
3/8/2014,0.91
3/9/2014,0.44
3/10/2014,0.03
3/11/2014,0
3/12/2014,0
3/13/2014,0
3/14/2014,0
3/15/2014,0.58
3/16/2014,0.08
3/17/2014,0.03
3/18/2014,0.03
3/19/2014,0
3/20/2014,0
3/21/2014,0
3/22/2014,0.03
3/23/2014,0
3/24/2014,0
3/25/2014,0.11
3/26/2014,0.41
3/27/2014,0.18
3/28/2014,0
3/29/2014,0.95
3/30/2014,0.37
3/31/2014,0.07
4/1/2014,0
4/2/2014,0.02
4/3/2014,0.1
4/4/2014,0
4/5/2014,0
4/6/2014,0
4/7/2014,0.2
4/8/2014,0.23
4/10/2014,
4/11/2014,0.01
4/12/2014,0.17
4/13/2014,0.01
4/14/2014,0.02
4/15/2014,0.05
4/16/2014,0.15
4/17/2014,0
4/18/2014,0
4/19/2014,0.09
4/20/2014,0
4/21/2014,0.21
4/22/2014,0.13
4/24/2014,
4/25/2014,0
4/26/2014,0
4/27/2014,0.3
4/28/2014,0.04
4/29/2014,0
5/1/2014,0
5/2/2014,0.09
5/3/2014,0.03
5/4/2014,0
5/6/2014,
5/9/2014,
5/10/2014,0
5/11/2014,0
5/12/2014,0.55
5/13/2014,0
5/14/2014,0
5/15/2014,0
5/16/2014,0.34
5/17/2014,0
5/18/2014,0
5/19/2014,0
5/20/2014,0.01
5/21/2014,0
5/22/2014,0
5/23/2014,0
5/24/2014,0.14
5/25/2014,0.45
5/26/2014,0.01
5/28/2014,
5/29/2014,0
5/30/2014,0.07
5/31/2014,0
6/1/2014,0
6/2/2014,0.1
6/4/2014,
6/5/2014,0
6/6/2014,0
6/7/2014,0
6/8/2014,0
6/9/2014,0
6/10/2014,0
6/11/2014,0.13
6/12/2014,0
6/13/2014,0
6/14/2014,0
6/15/2014,0
6/16/2014,0
6/18/2014,
6/19/2014,0
6/20/2014,0.51
6/21/2014,0
6/22/2014,0.01
6/23/2014,0.23
6/24/2014,0.01
6/25/2014,0.07
6/26/2014,0.1
6/28/2014,
6/29/2014,0.01
6/30/2014,0.07
7/1/2014,0
7/2/2014,0
7/3/2014,0.1
7/4/2014,0
7/5/2014,0.05
7/6/2014,0.07
7/7/2014,0.1
7/8/2014,0
7/9/2014,0.07
7/10/2014,0
7/11/2014,0
7/12/2014,0
7/13/2014,0.06
7/14/2014,0
7/15/2014,0
7/16/2014,0.1
7/17/2014,0
7/18/2014,0
7/19/2014,0
7/20/2014,5.54
7/21/2014,0.07
7/22/2014,0.41
7/23/2014,0
7/24/2014,0
7/27/2014,
7/28/2014,0
7/31/2014,
8/1/2014,0
8/2/2014,0
8/3/2014,0
8/4/2014,0
8/5/2014,0
8/6/2014,0.36
8/8/2014,
8/9/2014,0.12
8/11/2014,
8/12/2014,0
8/13/2014,0.27
8/14/2014,0
8/15/2014,0
8/16/2014,0.15
8/17/2014,0.05
8/18/2014,0.01
8/19/2014,0
8/20/2014,0
8/21/2014,0.17
8/22/2014,0.02
8/24/2014,
8/25/2014,0
8/26/2014,0.19
8/27/2014,0.02
8/28/2014,0.03
8/29/2014,0
8/30/2014,0.17
8/31/2014,0
9/1/2014,0
9/2/2014,0.39
9/3/2014,0
9/4/2014,0.04
9/5/2014,0.09
9/6/2014,0.22
9/7/2014,0
9/8/2014,0
9/9/2014,0
9/10/2014,0
9/11/2014,0
9/12/2014,0
9/13/2014,0
9/14/2014,0
9/15/2014,0.3
9/16/2014,0
9/17/2014,0.19
9/18/2014,0.39
9/21/2014,
9/24/2014,
9/25/2014,0.08
9/26/2014,0.17
9/27/2014,0.08
9/28/2014,0
9/29/2014,0.36
9/30/2014,0.04
10/1/2014,0.87
10/2/2014,0.02
10/3/2014,0
10/4/2014,0
10/5/2014,0.26
10/6/2014,0.2
10/7/2014,0
10/8/2014,0.04
10/10/2014,
10/11/2014,0
10/12/2014,0
10/13/2014,0
10/14/2014,0
10/15/2014,0
10/16/2014,0
10/17/2014,0.04
10/18/2014,0.1
10/19/2014,2.61
10/20/2014,1.38
10/21/2014,0
10/22/2014,0.04
10/23/2014,0.6
10/24/2014,0.03
10/27/2014,
10/28/2014,0
10/29/2014,0.1
10/30/2014,0
10/31/2014,0
11/1/2014,0.09
11/2/2014,0.05
11/3/2014,0.01
11/4/2014,0
11/5/2014,0.07
11/7/2014,
11/8/2014,0.9
11/9/2014,0.02
11/10/2014,0
11/11/2014,0
11/12/2014,0
11/13/2014,0
11/14/2014,0
11/15/2014,0.65
11/16/2014,0.36
11/17/2014,0.01
11/20/2014,
11/21/2014,0
11/22/2014,0
11/23/2014,0
11/24/2014,0.1
11/26/2014,
11/27/2014,0
11/28/2014,0
11/29/2014,0.01
11/30/2014,0
12/1/2014,0
12/2/2014,0
12/3/2014,0.02
12/4/2014,1.02
12/5/2014,0
12/6/2014,0
12/7/2014,0
12/8/2014,0
12/9/2014,0
12/10/2014,0
12/11/2014,0.16
12/12/2014,0.08
12/13/2014,0.11
12/14/2014,0.2
12/15/2014,0.05
12/16/2014,0.05
12/17/2014,0.09
12/18/2014,0
12/19/2014,0
12/20/2014,0
12/22/2014,
12/23/2014,1.52
12/24/2014,1.01
12/25/2014,0.53
12/26/2014,0
12/27/2014,0
12/28/2014,0
12/29/2014,0
12/30/2014,0
12/31/2014,0.63
1/1/2015,0
1/2/2015,0
1/3/2015,1.23
1/4/2015,0.03
1/5/2015,0
1/6/2015,0
1/7/2015,0
1/8/2015,0
1/9/2015,0
1/10/2015,0
1/11/2015,0
1/12/2015,0
1/13/2015,0
1/14/2015,0
1/15/2015,0
1/16/2015,0.01
1/17/2015,0
1/18/2015,0
1/19/2015,0
1/20/2015,0
1/21/2015,0
1/22/2015,0
1/23/2015,0
1/24/2015,0.47
1/25/2015,0.59
1/26/2015,0.19
1/27/2015,0
1/28/2015,0.1
1/29/2015,0
1/30/2015,0.01
1/31/2015,0
2/1/2015,0.04
2/2/2015,0
2/4/2015,
2/5/2015,0.05
2/6/2015,0
2/7/2015,0
2/8/2015,0
2/9/2015,0
2/10/2015,0.15
2/11/2015,0
2/12/2015,0
2/13/2015,0
2/14/2015,0.22
2/15/2015,0.97
2/16/2015,0.01
2/17/2015,0
2/18/2015,0
2/20/2015,
2/21/2015,0.73
2/22/2015,0
2/23/2015,0
2/24/2015,0
2/25/2015,0
2/26/2015,0.03
2/27/2015,0
2/28/2015,1.08
3/1/2015,0.02
3/2/2015,0.11
3/3/2015,0.01
3/4/2015,0.01
3/5/2015,0.16
3/6/2015,0.1
3/7/2015,0.01
3/8/2015,0
3/9/2015,0.03
3/10/2015,0.01
3/11/2015,0
3/13/2015,
3/14/2015,0
3/15/2015,0
3/16/2015,0
3/17/2015,0
3/18/2015,0
3/19/2015,0
3/20/2015,0
3/21/2015,0.12
3/22/2015,0.1
3/23/2015,0
3/25/2015,
3/26/2015,0
3/27/2015,0
3/28/2015,0
3/29/2015,1.94
3/30/2015,0.02
3/31/2015,0.15
4/1/2015,0.25
4/2/2015,0
4/3/2015,0
4/4/2015,0
4/5/2015,0
4/6/2015,0
4/7/2015,0
4/8/2015,0.02
4/9/2015,0
4/11/2015,
4/12/2015,0
4/13/2015,0
4/14/2015,0.07
4/15/2015,0.02
4/16/2015,0
4/17/2015,0.07
4/18/2015,0
4/19/2015,0.03
4/20/2015,0
4/21/2015,0
4/22/2015,0
4/23/2015,0.15
4/24/2015,0.25
4/25/2015,0.05
4/26/2015,0.02
4/27/2015,3.62
4/29/2015,
4/30/2015,0
5/1/2015,0.05
5/2/2015,0
5/3/2015,0
5/4/2015,0
5/5/2015,0
5/6/2015,0
5/7/2015,0
5/8/2015,0.13
5/9/2015,0
5/10/2015,0
5/11/2015,0
5/12/2015,0
5/13/2015,0
5/14/2015,0
5/15/2015,0
5/16/2015,0
5/17/2015,0
5/18/2015,0
5/19/2015,0
5/20/2015,0
5/21/2015,0.17
5/22/2015,0
5/23/2015,1.32
5/24/2015,0
5/25/2015,0
5/26/2015,0
5/27/2015,0.13
5/28/2015,0.68
5/29/2015,0
5/30/2015,0.01
5/31/2015,0
6/1/2015,0.13
6/2/2015,0
6/3/2015,0
6/4/2015,0.07
6/5/2015,0.01
6/6/2015,0
6/7/2015,0
6/8/2015,0.01
6/9/2015,0.01
6/10/2015,0
6/11/2015,0
6/12/2015,0
6/13/2015,0
6/14/2015,0
6/15/2015,0
6/16/2015,0
6/17/2015,0.05
6/18/2015,0.18
6/19/2015,0
6/20/2015,0
6/21/2015,0
6/22/2015,0
6/23/2015,0.05
6/24/2015,0
6/25/2015,0.14
6/26/2015,0
6/27/2015,0
6/29/2015,
6/30/2015,0
7/1/2015,0
7/2/2015,0
7/6/2015,
7/7/2015,0
7/8/2015,0.26
7/9/2015,0
7/10/2015,0.3
7/11/2015,0.22
7/12/2015,0.43
7/13/2015,0.06
7/14/2015,0.05
7/15/2015,0
7/16/2015,0
7/17/2015,0.13
7/18/2015,0
7/19/2015,0.11
7/20/2015,0
7/21/2015,0
7/23/2015,
7/24/2015,0.18
7/25/2015,0
7/26/2015,0.03
7/27/2015,0
7/28/2015,0
7/29/2015,0
7/30/2015,0
7/31/2015,0
8/1/2015,0.16
8/2/2015,0.01
8/3/2015,0
8/4/2015,0
8/5/2015,0.1
8/6/2015,0.13
8/7/2015,0
8/8/2015,0
8/9/2015,0.09
8/10/2015,0.01
8/11/2015,0
8/12/2015,0
8/13/2015,0.06
8/14/2015,0
8/15/2015,0
8/16/2015,0
8/17/2015,0.12
8/18/2015,1.14
8/19/2015,0.42
8/20/2015,1.05
8/22/2015,
8/23/2015,0.07
8/24/2015,3.43
8/25/2015,0.12
8/26/2015,0.5
8/27/2015,2.29
8/28/2015,0.12
8/29/2015,0
8/30/2015,0.02
8/31/2015,0
9/1/2015,0.09
9/3/2015,
9/4/2015,0.81
9/6/2015,
9/7/2015,0.48
9/8/2015,1.16
9/9/2015,0
9/10/2015,0
9/11/2015,0.55
9/12/2015,2.28
9/13/2015,0.07
9/14/2015,0.31
9/15/2015,1.17
9/16/2015,0.01
9/17/2015,0
9/18/2015,0
9/19/2015,0
9/20/2015,0
9/21/2015,0.01
9/22/2015,0.11
9/23/2015,0.03
9/24/2015,0.08
9/25/2015,0.05
9/26/2015,0.01
9/27/2015,0.18
9/28/2015,0.14
9/29/2015,0.01
10/2/2015,
10/3/2015,0
10/4/2015,0
10/5/2015,0.65
10/6/2015,0.55
10/7/2015,0.12
10/8/2015,0
10/9/2015,0.01
10/11/2015,
10/12/2015,0.56
10/13/2015,2.24
10/14/2015,1.42
10/15/2015,0.75
10/16/2015,0.11
10/17/2015,0.15
10/18/2015,0.05
10/20/2015,
10/21/2015,0.25
10/22/2015,0.07
10/23/2015,0
10/24/2015,0
10/25/2015,0
10/26/2015,0.01
10/27/2015,0.33
10/28/2015,0
10/29/2015,0.64
10/30/2015,0.11
10/31/2015,0.04
11/1/2015,0.17
11/2/2015,0
11/3/2015,0
11/4/2015,0.13
11/5/2015,0.15
11/6/2015,0
11/7/2015,0.21
11/8/2015,0.05
11/9/2015,0.07
11/11/2015,
11/12/2015,0.03
11/13/2015,0.1
11/14/2015,0.12
11/15/2015,0
11/16/2015,0
11/17/2015,0
11/18/2015,0.23
11/19/2015,0.07
11/20/2015,1.75
11/21/2015,2.3
11/22/2015,1.84
11/23/2015,1.1
11/24/2015,1.12
11/25/2015,0.13
11/26/2015,0.58
11/27/2015,0.49
11/28/2015,0.02
11/29/2015,0.14
11/30/2015,0.01
12/2/2015,
12/3/2015,0.03
12/4/2015,0
12/5/2015,0
12/7/2015,
12/8/2015,0.04
12/9/2015,0.13
12/10/2015,0.14
12/11/2015,0.06
12/12/2015,0.41
12/13/2015,0.01
12/14/2015,0.03
12/15/2015,0.28
12/16/2015,0
12/17/2015,0.06
12/18/2015,0.12
12/19/2015,0.24
12/20/2015,0.04
12/22/2015,
12/23/2015,0
12/24/2015,0
12/25/2015,0.23
12/26/2015,0.15
12/27/2015,0.48
12/28/2015,0.05
12/29/2015,0.01
12/31/2015,
1/1/2016,0
1/2/2016,0.13
1/3/2016,0
1/5/2016,
1/6/2016,0
1/7/2016,0
1/8/2016,0
1/9/2016,0
1/10/2016,0
1/11/2016,0
1/12/2016,0
1/13/2016,0
1/14/2016,0
1/15/2016,0
1/16/2016,0
1/17/2016,0
1/18/2016,0
1/20/2016,
1/21/2016,0.39
1/22/2016,0
1/24/2016,
1/25/2016,0.24
1/26/2016,0
1/28/2016,
1/30/2016,
1/31/2016,0
2/1/2016,0
2/2/2016,0.39
2/3/2016,0.03
2/4/2016,0
2/5/2016,0
2/7/2016,
2/8/2016,0
2/9/2016,0
2/10/2016,0
2/11/2016,0
2/12/2016,0
2/15/2016,
2/16/2016,0.04
2/17/2016,0.22
2/18/2016,0
2/19/2016,0.2
2/20/2016,0.05
2/21/2016,0.01
2/22/2016,0
2/23/2016,0
2/24/2016,0
2/25/2016,0
2/26/2016,0
2/27/2016,0
2/28/2016,0
2/29/2016,0
3/1/2016,0.33
3/2/2016,0
3/3/2016,0
3/4/2016,0
3/5/2016,0
3/6/2016,0
3/7/2016,0
3/8/2016,0.02
3/9/2016,0.3
3/10/2016,0
3/11/2016,0
3/12/2016,0
3/14/2016,
3/16/2016,
3/17/2016,0
3/18/2016,0
3/21/2016,
3/22/2016,0
3/23/2016,1.05
3/24/2016,0
3/25/2016,0.03
3/26/2016,0.03
3/27/2016,0
3/28/2016,0
3/29/2016,0.04
3/30/2016,0
3/31/2016,0.01
4/1/2016,0
4/2/2016,0
4/3/2016,0
4/4/2016,0
4/6/2016,
4/7/2016,0
4/8/2016,0
4/9/2016,0
4/10/2016,0
4/11/2016,0
4/12/2016,0
4/13/2016,0.18
4/14/2016,0.08
4/15/2016,0.04
4/16/2016,0
4/17/2016,0.09
4/18/2016,0.46
4/20/2016,
4/21/2016,0
4/22/2016,0
4/23/2016,0.04
4/24/2016,0.29
4/25/2016,0
4/26/2016,0
4/27/2016,0
4/28/2016,0
4/29/2016,0
4/30/2016,0
5/1/2016,0.09
5/2/2016,0.07
5/3/2016,0
5/4/2016,0
5/5/2016,0.27
5/6/2016,0
5/7/2016,1.8
5/8/2016,0.75
5/9/2016,0.02
5/10/2016,0
5/11/2016,0
5/12/2016,0
5/13/2016,0
5/14/2016,0.06
5/15/2016,0
5/16/2016,0
5/17/2016,0
5/18/2016,0
5/19/2016,0
5/20/2016,0
5/21/2016,0
5/22/2016,0
5/23/2016,0
5/24/2016,0
5/25/2016,0
5/26/2016,0.01
5/27/2016,0
5/28/2016,0.36
5/29/2016,0
5/30/2016,0.05
5/31/2016,1.18
6/1/2016,0.38
6/2/2016,0.03
6/3/2016,0.47
6/4/2016,0.02
6/5/2016,0.14
6/6/2016,0.17
6/7/2016,0.07
6/8/2016,0
6/9/2016,0.15
6/10/2016,0.23
6/11/2016,0
6/12/2016,0.12
6/13/2016,0.1
6/14/2016,0
6/15/2016,0.25
6/17/2016,
6/18/2016,0
6/19/2016,0.06
6/20/2016,0.03
6/21/2016,0.03
6/22/2016,0
6/23/2016,0
6/24/2016,0
6/25/2016,0.21
6/26/2016,0
6/27/2016,0
6/28/2016,0
6/29/2016,0
6/30/2016,0
7/2/2016,
7/3/2016,0.17
7/4/2016,0.03
7/5/2016,0.12
7/6/2016,0.1
7/7/2016,0.02
7/8/2016,0.01
7/9/2016,0
7/10/2016,0.37
7/11/2016,0.07
7/12/2016,0
7/14/2016,
7/15/2016,0.42
7/16/2016,0.2
7/17/2016,0
7/18/2016,0.38
7/19/2016,0.11
7/20/2016,0.02
7/21/2016,0.06
7/23/2016,
7/24/2016,0.18
7/25/2016,3.01
7/26/2016,0
7/27/2016,0
7/28/2016,0
7/29/2016,0
7/30/2016,0.08
7/31/2016,0.79
8/1/2016,0.54
8/2/2016,0.07
8/3/2016,0
8/4/2016,0.25
8/5/2016,0
8/6/2016,0.04
8/7/2016,0.4
8/8/2016,0
8/9/2016,0.01
8/10/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,0.01
8/14/2016,0
8/15/2016,0
8/16/2016,0
8/17/2016,0
8/18/2016,0
8/19/2016,0
8/20/2016,0
8/21/2016,0.41
8/22/2016,0.4
8/23/2016,0.02
8/24/2016,1.22
8/25/2016,0.21
8/26/2016,0
8/27/2016,0
8/28/2016,0.14
8/29/2016,0
8/30/2016,0
8/31/2016,0.25
9/2/2016,
9/3/2016,0.08
9/4/2016,0.74
9/5/2016,0.02
9/6/2016,0.03
9/7/2016,0.11
9/8/2016,0.01
9/9/2016,0.23
9/10/2016,0.14
9/11/2016,0.12
9/12/2016,0.15
9/13/2016,0.46
9/14/2016,1.19
9/15/2016,0.17
9/16/2016,0.01
9/17/2016,0
9/18/2016,0.04
9/19/2016,0.05
9/20/2016,0.04
9/21/2016,0
9/22/2016,0.01
9/23/2016,0
9/24/2016,0
9/25/2016,0
9/26/2016,0.34
9/27/2016,0.05
9/28/2016,0
9/29/2016,0.18
9/30/2016,0.15
10/1/2016,0.07
10/2/2016,0
10/3/2016,0
10/4/2016,0
10/5/2016,0
10/6/2016,0
10/7/2016,0
10/8/2016,0
10/9/2016,0
10/10/2016,0
10/11/2016,0
10/12/2016,0
10/13/2016,0
10/14/2016,0
10/15/2016,0
10/16/2016,0
10/17/2016,0.12
10/18/2016,0.02
10/19/2016,0
10/21/2016,
10/22/2016,0
10/23/2016,0
10/24/2016,0
10/25/2016,0.12
10/26/2016,0.02
10/27/2016,0.08
10/28/2016,0.06
10/29/2016,0.01
10/30/2016,0
10/31/2016,0.13
11/1/2016,0.01
11/2/2016,0
11/3/2016,0
11/4/2016,0
11/5/2016,0.02
11/6/2016,0
11/7/2016,0
11/8/2016,0.15
11/9/2016,0
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0
11/15/2016,0
11/16/2016,0.07
11/17/2016,0
11/18/2016,0.02
11/19/2016,0.13
11/20/2016,0.4
11/21/2016,0.07
11/22/2016,0.31
11/23/2016,0.03
11/24/2016,0.21
11/25/2016,0.11
11/26/2016,0.03
11/27/2016,0
11/28/2016,0
11/29/2016,0.06
11/30/2016,0
12/1/2016,0.16
12/2/2016,0.01
12/3/2016,0.02
12/4/2016,0.32
12/5/2016,0.45
12/6/2016,0
12/7/2016,0.07
12/8/2016,0.01
12/10/2016,
12/11/2016,0.06
12/12/2016,0
12/13/2016,0.15
12/14/2016,0.05
12/15/2016,0
12/16/2016,0
12/17/2016,0.16
12/18/2016,0.27
12/19/2016,0.02
12/20/2016,0.01
12/21/2016,0.06
12/22/2016,0.14
12/23/2016,0.02
12/24/2016,0.06
12/25/2016,0
12/26/2016,0.06
12/27/2016,0
12/28/2016,0.06
12/29/2016,0.05
12/30/2016,0.07
1/1/2017,
1/3/2017,
1/4/2017,0.18
1/5/2017,0.42
1/6/2017,0.01
1/7/2017,0
1/8/2017,0
1/9/2017,0
1/10/2017,0
1/12/2017,
1/15/2017,
1/16/2017,0
1/18/2017,
1/19/2017,0
1/20/2017,0
1/21/2017,0.11
1/22/2017,0.04
1/23/2017,0
1/24/2017,0.08
1/25/2017,0
1/26/2017,0
1/27/2017,0
1/29/2017,
1/30/2017,0
1/31/2017,0
2/1/2017,0
2/2/2017,0
2/3/2017,0
2/4/2017,0
2/5/2017,0
2/6/2017,0
2/7/2017,1.8
2/8/2017,0
2/9/2017,0
2/10/2017,0
2/11/2017,5.04
2/12/2017,0.07
2/13/2017,0
2/15/2017,
2/16/2017,0.67
2/17/2017,0.06
2/18/2017,0.01
2/20/2017,
2/22/2017,0.13
2/23/2017,0
2/24/2017,0
2/26/2017,
2/27/2017,0
2/28/2017,0
3/1/2017,0.59
3/2/2017,1.48
3/3/2017,0.25
3/4/2017,0
3/6/2017,
3/9/2017,
3/10/2017,0
3/11/2017,0
3/12/2017,0
3/13/2017,0
3/14/2017,0
3/15/2017,0
3/16/2017,0
3/17/2017,0.35
3/18/2017,0
3/19/2017,0
3/20/2017,0
3/21/2017,0
3/22/2017,0
3/23/2017,0.02
3/24/2017,0.07
3/25/2017,0.43
3/26/2017,0
3/27/2017,0
3/28/2017,0
3/29/2017,0.08
3/30/2017,0
3/31/2017,0
4/1/2017,0
4/2/2017,0
4/3/2017,0
4/4/2017,0
4/5/2017,0
4/6/2017,0
4/7/2017,0
4/9/2017,
4/10/2017,0
4/11/2017,0
4/12/2017,0
4/13/2017,0
4/14/2017,0.36
4/15/2017,0
4/16/2017,0
4/17/2017,0.3
4/18/2017,0.15
4/19/2017,0
4/20/2017,0.35
4/21/2017,2.36
4/24/2017,
4/25/2017,0
4/26/2017,0.01
4/27/2017,0
4/28/2017,0
4/29/2017,6.25
4/30/2017,1.31
5/1/2017,0.07
5/2/2017,0
5/3/2017,0
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/7/2017,0
5/8/2017,0
5/9/2017,0.68
5/10/2017,0.06
5/11/2017,0
5/12/2017,0
5/13/2017,0
5/14/2017,0
5/15/2017,0.06
5/16/2017,0
5/17/2017,0
5/18/2017,0.46
5/20/2017,
5/21/2017,0
5/22/2017,0
5/23/2017,0
5/24/2017,0.61
5/25/2017,0.55
5/26/2017,0
5/27/2017,0
5/28/2017,0
5/29/2017,0
5/30/2017,0.11
5/31/2017,0
6/1/2017,0
6/2/2017,0
6/3/2017,0.15
6/4/2017,0
6/5/2017,0
6/6/2017,0
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,0.13
6/11/2017,0.25
6/12/2017,0.14
6/13/2017,0.03
6/14/2017,0.06
6/15/2017,0
6/16/2017,0
6/17/2017,0
6/18/2017,0
6/19/2017,0.01
6/21/2017,
6/22/2017,0
6/23/2017,0.05
6/24/2017,0
6/25/2017,0
6/26/2017,0
6/27/2017,0
6/28/2017,0
6/29/2017,0
6/30/2017,0.07
7/2/2017,
7/3/2017,0.02
7/5/2017,
7/6/2017,0
7/7/2017,0
7/8/2017,0
7/9/2017,0
7/10/2017,0
7/11/2017,0
7/12/2017,0
7/13/2017,0.11
7/14/2017,0
7/15/2017,0
7/16/2017,0
7/17/2017,0
7/18/2017,0
7/19/2017,0
7/20/2017,0.33
7/21/2017,0
7/22/2017,0
7/24/2017,
7/25/2017,0.05
7/26/2017,0
7/27/2017,0
7/28/2017,0
7/29/2017,0
7/30/2017,0
7/31/2017,0
8/1/2017,0
8/2/2017,0
8/3/2017,0
8/4/2017,0
8/6/2017,0
8/7/2017,0
8/8/2017,0
8/10/2017,0
8/11/2017,0
8/12/2017,0
8/13/2017,0
8/14/2017,0.08
8/15/2017,0.06
8/16/2017,0.07
8/17/2017,0.05
8/19/2017,
8/21/2017,
8/22/2017,0
8/23/2017,0.08
1/1/2010,0.15
1/2/2010,0
1/3/2010,0
1/4/2010,0
1/5/2010,0
1/6/2010,0.01
1/7/2010,0.17
1/8/2010,0
1/9/2010,0
1/10/2010,0
1/11/2010,0.03
1/12/2010,0
1/13/2010,0
1/14/2010,0
1/15/2010,0
1/16/2010,0
1/17/2010,0
1/18/2010,0
1/19/2010,0
1/20/2010,0
1/21/2010,0.16
1/22/2010,0
1/23/2010,0
1/24/2010,0
1/25/2010,0
1/26/2010,0.01
1/27/2010,0.31
1/28/2010,0.37
1/29/2010,0.75
1/30/2010,2.17
1/31/2010,0.69
2/1/2010,0.02
2/2/2010,0
2/3/2010,0.37
2/4/2010,0
2/5/2010,0.02
2/6/2010,0
2/7/2010,0
2/8/2010,0
2/9/2010,0
2/10/2010,0
2/11/2010,0
2/12/2010,0.08
2/13/2010,0.06
2/14/2010,0
2/15/2010,0
2/16/2010,0
2/17/2010,0
2/18/2010,0
2/19/2010,0.02
2/20/2010,0.57
2/21/2010,0.01
2/22/2010,0.22
2/23/2010,0
2/24/2010,0
2/25/2010,0
2/26/2010,0.01
2/27/2010,0
2/28/2010,0.12
3/1/2010,0.01
3/2/2010,0
3/3/2010,0
3/4/2010,0.4
3/5/2010,0.33
3/6/2010,0.51
3/7/2010,0.08
3/8/2010,0.53
3/9/2010,0.04
3/10/2010,0.45
3/11/2010,0.01
3/12/2010,0.12
3/13/2010,0
3/14/2010,0
3/15/2010,0.23
3/16/2010,0.5
3/17/2010,0.19
3/18/2010,0.69
3/19/2010,0.19
3/20/2010,0
3/21/2010,0.05
3/22/2010,0
3/23/2010,0
3/24/2010,0.02
3/25/2010,0.06
3/26/2010,0.12
3/27/2010,0
3/28/2010,0
3/29/2010,0.01
3/30/2010,0.03
3/31/2010,0
4/1/2010,0.03
4/2/2010,0.11
4/3/2010,0.18
4/4/2010,0.11
4/5/2010,0.57
4/6/2010,0.16
4/7/2010,3.99
4/8/2010,0.1
4/9/2010,0.01
4/10/2010,0.14
4/11/2010,0.02
4/12/2010,0
4/13/2010,0.02
4/14/2010,0.14
4/15/2010,0
4/16/2010,0
4/17/2010,0.03
4/18/2010,0
4/19/2010,0
4/20/2010,0.02
4/21/2010,0.13
4/22/2010,0.02
4/23/2010,0.18
4/24/2010,0
4/25/2010,0
4/26/2010,0
4/27/2010,0
4/28/2010,0.04
4/29/2010,0.07
4/30/2010,0.17
5/1/2010,0.39
5/2/2010,0.11
5/3/2010,1.06
5/4/2010,0.11
5/5/2010,0
5/6/2010,0.01
5/7/2010,0.16
5/8/2010,0.01
5/9/2010,0
5/10/2010,0
5/11/2010,0.06
5/12/2010,0.02
5/13/2010,0.06
5/14/2010,0
5/15/2010,0.14
5/16/2010,0.13
5/17/2010,0.01
5/18/2010,0
5/19/2010,0
5/20/2010,0.28
5/21/2010,0.02
5/22/2010,0.18
5/23/2010,0.28
5/24/2010,0.22
5/25/2010,0.33
5/26/2010,0.09
5/27/2010,0
5/28/2010,0
5/29/2010,0.8
5/30/2010,0.01
5/31/2010,0.04
6/1/2010,0
6/2/2010,0.03
6/3/2010,0
6/4/2010,0
6/5/2010,0
6/6/2010,0
6/7/2010,0.12
6/8/2010,0
6/9/2010,0
6/10/2010,0
6/11/2010,0
6/12/2010,0
6/13/2010,0.04
6/14/2010,0.06
6/15/2010,0.11
6/16/2010,0
6/17/2010,0.02
6/18/2010,0.19
6/19/2010,0.33
6/20/2010,0
6/21/2010,0
6/22/2010,0
6/23/2010,0.02
6/24/2010,0.07
6/25/2010,0.09
6/26/2010,0.41
6/27/2010,0.05
6/28/2010,0
6/29/2010,0.05
